company_link,company_name,job_link,job_location,job_summary,job_title
,"Syntelli Solutions, Inc",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dqrr-Rjg2XLksGNbp1zr5zrpCZUmaYUPA5zQ_vrCj_X6a_99tNJpNpXW6b2-NnzR-s72LGlIrkkvWFRwr2frmiwkGfTVc8Qgg6uKo4D4z8Hcb6niEHqdp_J0Q9g6aYSoYTmug_FVffV-BytzsyRywamfGj7TfJ9WwujM4NAgh8SMnv064albSpWDRRFuX0e8MV2s3kgGNIOl3mROfMW1RFZjwuNHy2d2rrnt8fP1BQz0IeN6I7v_VIztRQwpGeOKJlYvQpQn_2wKKJi5_6gfePBIQprYnAhcdqkE43l4wv4px2j_GDcyojMdH42P9x8ONV8DZ08yrWAdOSouH3dGr33h-nVrdalYCWRjxUPdGlebg-fEUtGYdCn-GtEPkhR226nzGeUxZOeiXX2Sv_dBnvXG9NxYOTy1tJhpNzCSFiBQ==&p=3&sk=&fvj=1,"Charlotte, NC 28277",2+ years as Senior/Lead Data Scientist. Lead role in our very fast growing Data Science team from marketing analytics perspective....,Data Scientist
http://www.indeed.com/cmp/The-Jackson-Laboratory,The Jackson Laboratory,http://www.indeed.com/rc/clk?jk=3fc5093530b18caf&fccid=3be85788e3fd3d2c,"Farmington, CT","JAX began in 1929 with a small group of scientists dedicated to the emerging field of genetics. We now have over 1,700 scientists, technicians, and support...","Associate Director, Education"
http://www.indeed.com/cmp/Oak-Ridge-National-Laboratory,Oak Ridge National Laboratory,http://www.indeed.com/rc/clk?jk=980754f66e85f685&fccid=64e028df9b3fd2c4,"Oak Ridge, TN 37830",This postdoctoral researcher will work with a multidisciplinary team of experimental and theoretical material scientists in the area of radiation material...,"Postdoctoral Research Associate, Nuclear Fuel Materials"
http://www.indeed.com/cmp/Scientific-Research-Corporation,Scientific Research Corporation,http://www.indeed.com/rc/clk?jk=e40b4617fe75bd68&fccid=3ef35aed877c5463,"North Charleston, SC 29406","Scientific Research Corporation offers a competitive salary, an extensive benefits package and a work environment that encourages excellence....",Technical Writer II
http://www.indeed.com/cmp/Mobiquity,Mobiquity,http://www.indeed.com/rc/clk?jk=0b07581acb3feab3&fccid=5c9be10e291661e4,"San Francisco, CA","We are makers, designers, marketers, data scientists, and coders who take pride in what we craft. Jointly manage performance of project team members (in...",Program Manager
http://www.indeed.com/cmp/Moffitt-Cancer-Center,Moffitt Cancer Center,http://www.indeed.com/rc/clk?jk=f47629c6b32c468c&fccid=28ce112590363228,"Tampa, FL 33612",""" W i th a tra d ition o f e x cel l ence t h at b e g an w ith the f i r st p a tient a d m iss i on in 1 9 86, d e dicated M o f f itt ph y sic i ans,...",COORD RADIOLOGY SERVICES
http://www.indeed.com/cmp/Temple-University,Temple University,http://www.indeed.com/rc/clk?jk=d70a32e5d84af760&fccid=817c6e20b3f87796,"Philadelphia, PA","We are accomplishing this mission by making fundamental discoveries, developing informatics resources, and training the next generation of young scientists....",Sr Development Specialist
http://www.indeed.com/cmp/Bny-Mellon,BNY Mellon,http://www.indeed.com/rc/clk?jk=7d12302c6d1f0b2e&fccid=b4048be2884af072,"New York, NY",Strong knowledge of capital markets and investment trends. Creating risk and asset class guidelines for external managers;...,Manager Research Analyst II - Wealth Management
http://www.indeed.com/cmp/Wake-Forest-Baptist-Health,Wake Forest Baptist Medical Center,http://www.indeed.com/rc/clk?jk=5c20ed7acc4b7f85&fccid=06c6aa2bedfa167f,"Winston-Salem, NC 27157",The Regenerative Medicine Clinical Center (RMCC) is constructed to enable the production of tissue engineered products for evaluation in Phase I/II clinical...,Research Fellow
http://www.indeed.com/cmp/Los-Alamos-National-Laboratory,Los Alamos National Laboratory,http://www.indeed.com/rc/clk?jk=8d07bdd67fdfb82f&fccid=58c52d580682c6ce,"Los Alamos, NM",Work both independently and collaboratively with other project members to develop theoretical and computational tools for a wide variety of machine learning...,Machine Learning Scientist 2/3 (Scientist 2/3)
http://www.indeed.com/cmp/Walmart-Ecommerce,Walmart eCommerce,http://www.indeed.com/rc/clk?jk=6ba6093cda4253a4&fccid=8c49e99f20f89e48,"Sunnyvale, CA","Data scientists, front and back-end engineers, product managers, and web and UX/UI teams collaborate alongside e-commerce experts to envision, prototype, and...","Director, Product Management"
,IST,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dq0_NYMpCmQMDMdrs-8FPU9E20iyZ52Wc-2n2NcQzgARMIwSM9p_ZDIaCdvMKZ41x3dH9UlkP3too78kdixLVawdUvKApBEy7x23gHESpiDln0UmnFqwnUydkPLExMDZciLKYqNopjV08tgveT-49b0RhV_5g16x_7B016siXrJQNiR3fFmUZHwqK7T8oORd_7S5vQPx9SLUQaZh_c5TEaaBJKBuIH6WkI2okihhflGpWrGlpbVUvRALQJabq-hXr7MAxSrX1_MxjPT2z_6A3CojjCgAeKVM3YycMk6Upouen6N4FFM6Uwyw0fnTynYeAf7NCX1EslPTnmOVLt7iXRC_uYfCOPnLXovd10RH6ixl7tDzcDckYv6BoD55FCPWEIL4SNElCsOGfZ5EBgz4iZcX3ieBls_rd1c7iU8ST3ZV2zstvWP6ox&p=4&sk=&fvj=1,"Raleigh, NC","This position is responsible for modeling complex problems, discovering Institute insights and identifying opportunities through the use of statistical,...",Consultant - Data Science/Scientist
http://www.indeed.com/cmp/Deloitte,Deloitte,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DIXU_djF9v0NrX_xbLRwj6RWFeuMEgTY6VvwKgvleOVN2aNd4LWgpe9WceUzUjnIT-0BZjiW2oHU3qSS8clV2GrX--eg3cPcqlKPOMX89l7qgiFA-cSf5hjblrXocWOBND4KuolrQAWOmQIJ6DZtJAnQZaUPtQCGgG2m41ALsp22URhOoiitvow8KrG7Fw1KTetyRAWwHl9MWanAVkHaZRYp3afbRnrD7Da6fhPh3wg8YPf8tIBgPocionc5wStryjZhfrgloClWRGQIU9YlKr8UYf7nnterw-OiDGYyiFKvMFz3hKZj0loxpc0c-mfHByrPI5K60020xxUS0vpW8B78oEeLmiBuSplt-1PYUhhuqfzWmFyvu7DbCL0lBAen2BBEnBQBxq4-3qACZa7DlxAhD7RC2qLF_UJ5Hc7-hJjKpQgfOhwbNwJSTeWSyf3uUCLcXIaUol6dC3RgEKZ_mWF6Faj1fn92A=&p=5&sk=&fvj=0,"Arlington, VA 22209","Know some background about the organization and the business area you’re applying to. Our Federal Strategy and Operations teams bring deep industry expertise,...",Data Scientist
http://www.indeed.com/cmp/Novetta,Novetta,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DZbghDog6eAFViHltrtimeH7IE6OveQ-GQud_7SkddKZ31ufd3YNXn3pfpzCV9ckU8aF4FXEMdNMMuriPqwkORncW9ijpAUQMteJKA5qO_YPdZyJ6yQp__XO5UMaH6318gaUwG-w8bOWQ0mwrowcbvfNiQlxe0B3fSUMHj6ilwjtfDKPFc6RR-u8aXRcvtFVpLdW7U34t5NpZwyTZ-KRHuT5yXWRok_H5gQiT60pnDJA72sDOcG2lTjoOb-Qx7AIjIwpd6vBaBx4Sza8drCmLJR95APSTE5Zkw-q0CpqUyKhTFPXlDeHhoHlvVgrUn_u2DGMg_daGdYfzQRBaSi61NnzS0wvj3kEvao0DfvwvIW8E6DrC-LEdREKrd_5gX4B7Xjs47gV-dRboMrylR1F0-0FqCmhsubMkj1RInCLx_KlevV2L4CL8jzuf5x96o0jCQMk81t-YeU0QDQmIqWeZhbPhub6eyWLypdBuGdRkWLyVBP6SPI0rol-ElB56WeGvidMAAgE3YD21I7UCuCX7rCtm120m4ipJHZO7D8y3zHJKoCZrU3RIlwSZuaByHrDmPY3VDAdn0aMh25l4j42zu4yx3Fh5vyYdukkGowSzF3otmSkCBUGOUk7V7YxqCgGE-HbkXQojattP2pxBdYMk-Ty_0iD-X_hIv5Gowam99qoA5sY38jGPTsdVNVA3mg0Ywl3Sx_wu8bcVlP3LbMOovggD3yZZahOgECDpuKsE1alKXZh6pFAjoWbuLCIaf3TvivZ8Cw4QueVbu8esloayKsfcS8lGcfIDEAH6YGdPelfim2NCYIAOhSzF_NuKsh1JmI11E_l7i6g==&p=1&sk=&fvj=0,"Crystal City, VA","Experience applying data mining and machine learning techniques in a professional context. Knowledge of data mining and machine learning algorithms, theories,...",Data Scientist
,xometry,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CD0OELDEqnL1IQCqVn7JgUoxXlX_sWZXJ9O4WRWF7QAoM98PEH3ZJjA_WW0BamLBAM1zBjSphw4wS8yZn8FeByfwrjaqRE1p03_y-n2hTd1cR7d8JCY89AwLjLYNasrvIUbF3jJ-ua3Hg4tvrwPdEEZxG9jYkVclcmSpDSODoOVc-WGLIW436oro-Hsct3mqre1v2V7TzFJm3yqx6Ns-_a6vBkCaz_cp64kDO92LkUucyckYTokfu9XcMNWsjNVpSyhrb20VdpiCACIPs2Ggpd1GU5YxajHeQz5C6yuWsc9-FoAC55e6etb_AGPrLsAL1kZ0Fp-8l49OqLq91B_V9CjpuASVQz6PSuUnMCrH42fk0aX4EGaBmW8EneFqYVoGFi_tr6EU603QbDgE4gok0i&p=2&sk=&fvj=0,"Durham, NC","Xometry is seeking a data scientist to build the proprietary software that powers our analysis engine. Knowledge of machine learning, optimization, and fitting...",Data Scientist
,"Syntelli Solutions, Inc",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dqrr-Rjg2XLksGNbp1zr5zrpCZUmaYUPA5zQ_vrCj_X6a_99tNJpNpXW6b2-NnzR-s72LGlIrkkvWFRwr2frmiwkGfTVc8Qgg6uKo4D4z8Hcb6niEHqdp_J0Q9g6aYSoYTmug_FVffV-BytzsyRywamfGj7TfJ9WxrLR-51jURDKWWT33JX-nEpNH1ksO-rr8rPNvyDFDLIhi43FzroxxCuwA4YnEw_1glVAYR2LPQOz0UDY3t6a-1cf3YoK1KTnMxHo_xnMDNhiMVqA8dPKgeLwPSJxtnBdJBjHyuA02BZQwR0aoJzU2nJXum4vfU72qpK1CEQPLYsdJfJkCRxaKSVAKLMbstJx48b0m0Er7-swvFRhJGh7Yw0TM00z2ieCep8mN_9eJ4I7qF543Lx0RGTgAGjhrQA-h7-WUUf0iy1Q==&p=3&sk=&fvj=1,"Charlotte, NC 28277",2+ years as Senior/Lead Data Scientist. Lead role in our very fast growing Data Science team from marketing analytics perspective....,Data Scientist
http://www.indeed.com/cmp/Stanford-University,Stanford University,http://www.indeed.com/rc/clk?jk=e9a168d35849c3b2&fccid=1ba7f338730ce720,"Stanford, CA 94305",Experience applying scientific and engineering principles and practices to perform technical services and support....,Cryo-Electron Microscopy Scientist (Science and Engineering Associate 1)
http://www.indeed.com/cmp/Ncs-Technologies,NCS Technologies,http://www.indeed.com/rc/clk?jk=a9b3d4306f4b9105&fccid=87fafd8efd628229,"Pennington, NJ 08534","Manage to movement of scientific data, including copying, moving, deleting, and logging file transfers. Adherence to Standard Operating Procedures, timely...",Scientific Application Specialist
http://www.indeed.com/cmp/Los-Alamos-National-Laboratory,Los Alamos National Laboratory,http://www.indeed.com/rc/clk?jk=b55c8fc726f6e209&fccid=58c52d580682c6ce,"Los Alamos, NM","R, MATLAB), and familiarity with a scientific computing language (e.g. The Statistical Sciences Group provides statistical reasoning and rigor to...",Statistician Postdoctoral Research Associate
http://www.indeed.com/cmp/Sarepta-Therapeutics,Sarepta Therapeutics,http://www.indeed.com/rc/clk?jk=076c140543280a18&fccid=34683f542edec3be,"Cambridge, MA 02142 (East Cambridge area)",Data analysis and data management. Plan and conduct experiments under the direction of Senior Scientists....,"Scientist I, Biology"
,"SuperbTech,Inc.",http://www.indeed.com/rc/clk?jk=d938d3ac21c1b6b1&fccid=443889c3901dd170,"Washington, DC",**Applicants selected for employment will be subject to a Federal background investigation and must meet additional eligibility requirements for access to...,Modeling and Simulation Developer
http://www.indeed.com/cmp/Servicenow,ServiceNow,http://www.indeed.com/rc/clk?jk=aff3da72848ee3da&fccid=7442885bc0fa7c14,"San Diego, CA","Data Science & Machine Learning Methodologies. Work with data scientist team to assist with data collection, cleaning, visualization, model building, training,...",Senior Software Engineer
,"Evariant, Inc.",http://www.indeed.com/rc/clk?jk=58cdc933dda9e8c0&fccid=042d458080647353,"Bee Cave, TX 78738","Actively contribute to sprint planning, grooming sessions, technical and user story writing, retrospectives, and demos.Help manage, secure, and scale data...",Software Data Engineer
http://www.indeed.com/cmp/Axelon-Services-Corp,Axelon Services Corporation,http://www.indeed.com/rc/clk?jk=dca6baf8ea6b9b48&fccid=a2fd5c513bd4fabb,"Pennington, NJ 08534","Manage to movement of scientific data, including copying, moving, deleting, and logging file transfers. Adherence to Standard Operating Procedures, timely...",Scientific Application Specialist
http://www.indeed.com/cmp/Medix,Medix,http://www.indeed.com/rc/clk?jk=34ae3e6ea3815e6a&fccid=afab4e94c69c2acd,"San Francisco, CA",Applied scientific background in hematology and/or oncology disease indications; knowledge of disease mechanisms and/or signaling pathways with proven ability...,Associate Study Manager
,The Shipyard,http://www.indeed.com/rc/clk?jk=6d7145017b365d94&fccid=abb61f7f41dd80d4,"Columbus, OH","Combining the expertise of marketers, software developers, and data scientists with that of former insurance agents, financial advisors and product...",Sales Representative
,IST,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dq0_NYMpCmQMDMdrs-8FPU9E20iyZ52Wc-2n2NcQzgARMIwSM9p_ZDIaCdvMKZ41x3dH9UlkP3too78kdixLVawdUvKApBEy7x23gHESpiDln0UmnFqwnUydkPLExMDZciLKYqNopjV08tgveT-49b0RhV_5g16x-xF6Kd9UhHW8X-6eyxs8RLPMM940tGQ0-TszmSs1yAvXf67wmh_wBRR7oMeoNKJLQdc8J0P3x-k4j7wOKuKDxqZba7briTXG0CVFU9Hd5GrzGSWCYcCwYvz4d4fVJ_XZDDN1CDrE0ezzkmUjlnNvSRULht8SOtJwV0e1Ri1eiRf8PFzvb3Pb_Bwd_nYm-7bPMqhdOaoQeMMT79J5NXmvi3DPDJqfuI9P3zFlIYB4krm5YxbbdI7oTVmdl7pq8ImhRFcLRpNnUceJQBv26d1RKm&p=4&sk=&fvj=1,"Raleigh, NC","This position is responsible for modeling complex problems, discovering Institute insights and identifying opportunities through the use of statistical,...",Consultant - Data Science/Scientist
http://www.indeed.com/cmp/Deloitte,Deloitte,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DIXU_djF9v0NrX_xbLRwj6RWFeuMEgTY6VvwKgvleOVN2aNd4LWgpe9WceUzUjnIT-0BZjiW2oHU3qSS8clV2GrX--eg3cPcqlKPOMX89l7qgiFA-cSf5hjblrXocWOBND4KuolrQAWMwo08c8o6S2BxHDd_rH7WLmVC3kBImD3rZkocpKiWPHzw30v5RbRPvjqm2_3U9hJxrnVOPePskWpRPs2eeNGLxvTJJ6IPxumkLLeKestR14GOIFh4nbwbIX2gZkTuYbg3Bt_FZ5DOaw_B25gG_-rKDcBuQOhukpQYddnb_USWx-6td1KxFsFI4lmByoMFz7aGgTXK6sEOb3A-W78sF7Y93dgRHEHUrAEQ0K5E7Fgqx6FPcrGMvMx78oFd5ZvIwBJLTNt16dVFJyGZSwGRz1hcpaZiJ4g2e9dgdLMkIpZRgX60x62ERdhAMoaylKcYRia7f4smv-iLAJRmhDTRzyjRQ=&p=5&sk=&fvj=0,"Arlington, VA 22209","Know some background about the organization and the business area you’re applying to. Our Federal Strategy and Operations teams bring deep industry expertise,...",Data Scientist
http://www.indeed.com/cmp/Novetta,Novetta,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DZbghDog6eAFViHltrtimeH7IE6OveQ-GQud_7SkddKZ31ufd3YNXn3pfpzCV9ckU8aF4FXEMdNMMuriPqwkORncW9ijpAUQMteJKA5qO_YPdZyJ6yQp__XO5UMaH6318gaUwG-w8bOWQ0mwrowcbvJHg-rpGJVBImafdTtcNZrGOxoEdtY7gVAmi_BuYCfgPErbK0z8xkaqzlWcx8L7-I0YjjmIfiZMyp2E50pBdSb5wIusQkN7sa81cQI9210QuXUB1VYJooUY2sEItvcIP_q_Q0IUeYZURCNFPT_YOjAzL-TkZyhPvAuG4liYE_UZMGij2cFiSjZsZaUyfdluopgcHFgWplBySbj6mUq9DxXg0yr3S4_Rb-AedCSKCnCruyNRuCY4TX-lYCQMFXbQ6w1kKCv2DrxH9j64RWJU_sy0SIAzSZSS4Jj0lurrGiOSNqw_1W-e9KXSQaNsdIYQ2Ywet-c-5lwRGbvcvDdRjSnsDPCFs5vK0XSTvZBUd8eBfhPs7AnkO3wS6_IZPjO354kake_5DuQi2bVEDGi4Z0CSdpkfD2Nmxmk-Y3gP5Ceer1gwgWORM9ifgq76nr4X6kRmEkKWcqAbLCvXrBNlwM6J0U_i4vlMhv3UMXUQzGlW-CXwcTDQlsi_ZsBUeAwgIIqKy8lSl41vT4KFhflUwZ1-VfFxdXhMT7tuYuuZgCW2G5A34KycMjYt7aJ8VI6o6F03Fgi79tw0c9Rtdk-9ZIzjx50l8Wn_ULsOiFSYWInqnSGGm7ycRQchJvMoC5z2ul9GMpBJLb0y7GkLvB7qJnn2-04GU3bmnqQBBgdR0Fttv9mF1rlS21pw==&p=1&sk=&fvj=0,"Crystal City, VA","Experience applying data mining and machine learning techniques in a professional context. Knowledge of data mining and machine learning algorithms, theories,...",Data Scientist
,xometry,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CD0OELDEqnL1IQCqVn7JgUoxXlX_sWZXJ9O4WRWF7QAoM98PEH3ZJjA_WW0BamLBAM1zBjSphw4wS8yZn8FeByfwrjaqRE1p03_y-n2hTd1cR7d8JCY89AwLjLYNasrvIUbF3jJ-ua3Hg4tvrwPdEEZxG9jYkVclcolDuVL7PjLU9bEENukVT_ut9_JTTgcG7DgTsp0uvffizb--QcbsKz_99Bquf2bzPp3F51sajNIQkEq70Au_7H8hPPXTZTuX9wzZPQBAWTVwbUclr-73eqnDKc0L9j4_Ne59fhnYzuS5jFgdbe3jkOIH83yeFnZLVWzz3gpUy8M8oVK0u-hw-ra85e8gxld72zxAfb7jpdVOB6qdpD0cT_v9l54umBaMtO5Vf2eMp_geXg_4NJwWX3&p=2&sk=&fvj=0,"Durham, NC","Xometry is seeking a data scientist to build the proprietary software that powers our analysis engine. Knowledge of machine learning, optimization, and fitting...",Data Scientist
,"Syntelli Solutions, Inc",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dqrr-Rjg2XLksGNbp1zr5zrpCZUmaYUPA5zQ_vrCj_X6a_99tNJpNpXW6b2-NnzR-s72LGlIrkkvWFRwr2frmiwkGfTVc8Qgg6uKo4D4z8Hcb6niEHqdp_J0Q9g6aYSoYTmug_FVffV-BytzsyRywamfGj7TfJ9WyehVkwCwM7iHfx0lTjMO_Rr63yVuQU8_z5fABUdcqlhg4w8hDe7l748GclT0yoeyqRT5KfK9qIrZhhkANIVvwWh1GDUg7EImi_J_f49gVxH-ekGT-j_UgZ4o25cCZpwrHZUEqtboQ65VyJd2uCZjScvXe8i5aCbXGEhHFkFCBdUByKJdGoHrvMp3-7ydm4UO3ypZqgqdvjgul5P5IxkmCZJflGMP3kWvz72DXhuqcWZDhq8oGN8Sy08r3qzdUZBPFwKGGXlQI6zw==&p=3&sk=&fvj=1,"Charlotte, NC 28277",2+ years as Senior/Lead Data Scientist. Lead role in our very fast growing Data Science team from marketing analytics perspective....,Data Scientist
http://www.indeed.com/cmp/Glaxosmithkline,GlaxoSmithKline,http://www.indeed.com/rc/clk?jk=ae3edb59ed18a0a3&fccid=4e42ec53f4b93e02,"Rockville, MD",Able to work independently and take scientific direction from senior scientists. Understands data collection and reporting in area of responsibility....,"Scientist, Global Discovery Support and New Technologies"
,Feedzai,http://www.indeed.com/rc/clk?jk=dc8d51c539bfec86&fccid=ad93a7e288dc7118,"San Mateo, CA","Founded and developed by data scientists and aerospace engineers, Feedzai has one critical mission:. The world’s largest banks, payment providers and retailers...",Sr Software Engineer
,"Janssen Research & Development, LLC.",http://www.indeed.com/rc/clk?jk=4bea5c5f75519578&fccid=53272541f69a168c,"Raritan, NJ","Remain current with clinical and drug development information and methods in modeling and simulation by engaging with the scientific community (e.g., publishing...",Scientist – Global Clinical Pharmacology (1 of 2)
http://www.indeed.com/cmp/Axelon-Services-Corp,Axelon Services Corporation,http://www.indeed.com/rc/clk?jk=dca6baf8ea6b9b48&fccid=a2fd5c513bd4fabb,"Pennington, NJ 08534","Manage to movement of scientific data, including copying, moving, deleting, and logging file transfers. Adherence to Standard Operating Procedures, timely...",Scientific Application Specialist
,The Shipyard,http://www.indeed.com/rc/clk?jk=fb9f3038c7c7f376&fccid=abb61f7f41dd80d4,"Columbus, OH","Combining the expertise of marketers, software developers, and data scientists with that of former insurance agents, financial advisors and product...",Inside Sales Consultant
http://www.indeed.com/cmp/ADP,ADP,http://www.indeed.com/rc/clk?jk=19fa5d75e836b165&fccid=e996c2d6855fe778,"Norfolk, VA 23510","Support Test Engineers by providing backend information with SQL queries, send or show information contained in server files such as Jason calls or Analytics...",QA Automation Engineer
,"Evariant, Inc.",http://www.indeed.com/rc/clk?jk=58cdc933dda9e8c0&fccid=042d458080647353,"Bee Cave, TX 78738","Actively contribute to sprint planning, grooming sessions, technical and user story writing, retrospectives, and demos.Help manage, secure, and scale data...",Software Data Engineer
,Momentum Scientific,http://www.indeed.com/rc/clk?jk=2aedbd076a3e81f7&fccid=c929b5741102e311,"Cary, IL","Assisting lead scientists with formulation development, data collection, and data interpretation. Experience with data interpretation and scientific reasoning...",Materials Lab Technician
,IntelyCare,http://www.indeed.com/company/IntelyCare/jobs/E-Mail-Marketing-Manager-b9d700d051123b72?fccid=6e3e65dffd16f2d5,"Quincy, MA","Team player, comfortable working with design/UX, engineers, data scientists, and product managers. Create and execute test plans around subject lines, timing,...",E-mail Marketing Manager
,The Shipyard,http://www.indeed.com/rc/clk?jk=941731f117a791aa&fccid=abb61f7f41dd80d4,"Columbus, OH","Combining the expertise of marketers, software developers, and data scientists with that of former insurance agents, financial advisors and product...",Sales Consultant
,IST,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dq0_NYMpCmQMDMdrs-8FPU9E20iyZ52Wc-2n2NcQzgARMIwSM9p_ZDIaCdvMKZ41x3dH9UlkP3too78kdixLVawdUvKApBEy7x23gHESpiDln0UmnFqwnUydkPLExMDZciLKYqNopjV08tgveT-49b0RhV_5g16x9GVrW1Kth9Bhk6rrDAFwcKVUtstPDi-EbLmm7QAoL-wFf3kDHngeUctw_c5W4IEsPwGPzJMSqVHcjz7OKH8ZbT8u_AlZ2YN-m5nPbyKErbHCHN30btBOcSxvNNRgLJPm4qnfDzg7x_0LDrcZAqeWfXVQVpKT9l_L2OE6sX9HZIFk5Pi3hZr0pjsjTUOMLtD0fNTY1Av08BNUPQeO5p4CbaqQwRMtWMqHPlvfLOCPX8EgbqBoSmKuGxzXpV3cINd2g_7sMJJLMTJXMkVwOaTHtl&p=4&sk=&fvj=1,"Raleigh, NC","This position is responsible for modeling complex problems, discovering Institute insights and identifying opportunities through the use of statistical,...",Consultant - Data Science/Scientist
http://www.indeed.com/cmp/Deloitte,Deloitte,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DIXU_djF9v0NrX_xbLRwj6RWFeuMEgTY6VvwKgvleOVN2aNd4LWgpe9WceUzUjnIT-0BZjiW2oHU3qSS8clV2GrX--eg3cPcqlKPOMX89l7qgiFA-cSf5hjblrXocWOBND4KuolrQAWPnPhfJoE0G3YK1vLaY2zskPFeeX_WGnedLeAhdt5qz5oYHYYitSEiztLhOSxucGvMfWsf1dZLDyPUoSBPM4NbW0o9nqaEXqPFSkukXTzcs1mZ7mR5Gyiv9D8jAm06Y4IMaxXt7T5JRDYyLbhVfBP0vfla0qOsk1j5O-pNhXhYH6o4ulD7Bo9Rcti6cipE-pjPPrtcdZendsXNHwp1SPrsFThaYilHRTc0ggAyGcxl6oLTuIXF0WQ1DHTWLs-o4XDNe9a7NigIMlMXTP93Zn_IV09I9dyIM1iHxy2tGKDLSwxnTYsWR07qW1Sz3aopY5q1TsC0Cdor45bQv5uvE-djI=&p=5&sk=&fvj=0,"Arlington, VA 22209","Know some background about the organization and the business area you’re applying to. Our Federal Strategy and Operations teams bring deep industry expertise,...",Data Scientist
http://www.indeed.com/cmp/Deloitte,Deloitte,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DIXU_djF9v0NrX_xbLRwj6RWFeuMEgTY6VvwKgvleOVN2aNd4LWgpe9WceUzUjnIT-0BZjiW2oHU3qSS8clV2GrX--eg3cPcqlKPOMX89l7qgiFA-cSf5hjblrXocWOBND4KuolrQAWPENtAFw80g3vSvg5eU60LrkgM_jBx3Gxyxtd7w0nkUJIxytgRGGxMslqvc6KSBzXAYGL78246cFTRH6ZtgxpQUhsflYHoka9RFahVVS1QxDzMr7ZCdGTkRKk2xtMJIxDt48_eS3LQWWRUhp-ap7tt7PDtYIr5ulTFTxdozUkUufnmbaoesSCA6J2QMjfMeVcVDxlhnW5LJ1aKvf1ok0R2ifzGCbNYCxvMB6pT8k5wjKCC0pWEqdsNVNVMXG7skcaHlHvVQqQdoH8Chj7RDKQWWXFIIjuRya_5_cbAfQVzZcQKdH0fDLpXfTX-nw7EePPaeeKGh8Oxr-n2i0GwmdciM=&p=1&sk=&fvj=0,"Arlington, VA 22209","Know some background about the organization and the business area you’re applying to. Our Federal Strategy and Operations teams bring deep industry expertise,...",Data Scientist
http://www.indeed.com/cmp/Novetta,Novetta,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DZbghDog6eAFViHltrtimeH7IE6OveQ-GQud_7SkddKZ31ufd3YNXn3pfpzCV9ckU8aF4FXEMdNMMuriPqwkORncW9ijpAUQMteJKA5qO_YPdZyJ6yQp__XO5UMaH6318gaUwG-w8bOWQ0mwrowcbvtqz1sCLwzz4u4hR14-QezzN4Y9Q7QvmT8mcvD7aQXULiEW5BamBmxql7WIsfiz3EDEKlhnLpEAY1GQxp0te3DyoI69qGvdEv3y4hrIJ_hBV98bUMjo-KkjuQ_a6zYSe09b2PuUevTa3kONNjlB1mTX5wg64txI9g4i7VRH3yKyQmiHO_xWiQVGbQYmwHy-DJuXSxyG1fMwQFnPAeD8q3uMEM6K0khLWNwr80nCGSBppWtV3yElhQvBM-7-pCii_0BgcG_XhvPWj0K04o29TGIPxnkmItbsycZ-DaEmgCMMkiEB0rsdQZI0Pa1Q52P2sRVFt7lXajA2a_oyCCKrr6_3d9SU-kaexyq6mLpCTp0402CUAiGJZmWXRPPB_u7Zg4f6IhHAsX2Ys5G_TpXq-u5z7ct0Zf79MBk3IIlrj0FVH9ELieFxXPZqhHSKkMboAf21zGxbjgWfEobM5_oGt-JDs5FkJdIqyja8sR-w95dcdvESkFf0p9tv8YR7jF15RuZDcWBuQb_9qEz5l9ODVDhma9V_O_ajshKnfSPicuNVViYUZygYoLCNSnz0haPclDyJJvRqpRPua4boHTJ3AYVuaHI5KDxic5Xgl8fjAc__rTwaH398UgSqZYgTRkXdbdCWTjl5k30cx0Fi8pwa005p_opE_TkQnsJ40lGiYNwXxfKM7-ajA8WQ==&p=2&sk=&fvj=0,"Crystal City, VA","Experience applying data mining and machine learning techniques in a professional context. Knowledge of data mining and machine learning algorithms, theories,...",Data Scientist
